"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WSF2","WSF5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-06","3.80","0.00","0.0","0.0","39","50","30","12.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-07","7.61","0.37","0.0","0.0","42","47","29","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-08","8.50","0.00","0.0","0.0","30","36","23","18.1","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-09","4.70","0.00","0.0","0.0","29","39","22","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-10","6.93","0.00","0.0","0.0","42","54","35","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-11","6.71","0.10","0.0","0.0","49","62","33","23.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-12","14.32","0.13","3.0","1.2","32","33","17","25.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-13","3.58","0.00","0.0","2.0","19","27","12","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-14","5.59","0.00","0.0","0.0","30","42","24","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-15","5.14","0.00","0.0","0.0","32","43","24","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-16","8.28","0.00","0.0","0.0","35","42","29","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-17","7.38","0.00","0.0","0.0","35","47","26","14.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-18","2.91","0.00","0.0","0.0","38","52","32","8.1","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-19","1.12","0.00","0.0","0.0","37","42","32","6.9","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-20","6.04","0.00","0.0","0.0","40","43","29","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-21","6.71","0.00","0.0","0.0","36","54","27","23.0","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-22","11.41","0.15","0.0","0.0","47","53","28","30.0","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-23","4.25","0.56","0.0","0.0","33","43","24","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-24","9.62","0.07","0.0","0.0","36","40","33","18.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-25","7.61","0.00","0.0","0.0","41","52","33","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-26","4.70","0.00","0.0","0.0","49","58","42","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-27","14.99","0.12","0.0","0.0","51","62","37","33.1","47.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-28","14.54","0.00","0.0","0.0","38","39","35","32.0","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-29","5.59","0.00","0.0","0.0","35","38","32","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-11-30","5.59","0.02","0.0","0.0","36","41","33","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-01","9.62","0.57","0.0","0.0","41","50","36","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-02","10.29","0.00","0.0","0.0","36","38","31","21.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-03","9.17","0.05","0.6","0.0","32","33","31","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-04","11.63","0.06","0.6","0.0","33","35","31","25.1","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-05","10.07","0.01","0.2","0.0","35","41","29","21.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-06","8.95","0.00","0.0","0.0","37","46","29","23.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-07","2.91","0.00","0.0","0.0","31","37","22","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-08","6.26","0.00","0.0","0.0","34","49","24","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-09","9.40","0.88","0.0","0.0","49","56","44","21.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-10","11.86","0.13","0.0","0.0","46","57","27","23.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-11","10.51","0.01","0.0","0.0","25","28","19","19.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-12","4.47","0.00","0.0","0.0","25","36","15","15.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-13","4.03","0.04","0.0","0.0","32","39","28","10.1","13.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-14","9.40","0.48","0.0","0.0","37","39","34","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-15","9.40","0.00","0.0","0.0","34","38","29","29.1","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-16","6.49","0.11","0.5","1.2","31","35","28","10.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-17","11.41","0.30","0.0","0.0","32","33","23","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-18","14.32","0.05","2.0","0.0","24","27","15","32.0","40.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-19","5.82","0.00","0.0","1.2","17","27","9","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-20","2.01","0.00","0.0","1.2","24","35","15","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-21","2.24","0.00","0.0","0.0","31","47","22","8.1","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-22","2.46","0.00","0.0","0.0","36","50","24","10.1","14.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-23","1.12","0.00","0.0","0.0","38","56","24","6.9","10.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-24","2.01","0.00","0.0","0.0","33","34","26","6.9","8.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-25","1.79","0.00","0.0","0.0","34","50","28","6.9","8.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-26","3.58","0.00","0.0","0.0","44","62","31","13.0","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-27","6.71","0.02","0.0","0.0","55","58","41","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-28","2.24","0.00","0.0","0.0","43","47","38","12.1","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-29","4.25","0.52","0.0","0.0","45","56","40","8.9","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-30","11.86","0.18","0.0","0.0","54","60","37","30.0","40.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2019-12-31","11.41","0.11","0.7","0.0","37","38","29","21.9","34.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-01","8.28","0.03","0.0","1.2","32","38","28","21.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-02","7.83","0.08","0.0","0.0","36","48","28","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-03","1.79","0.94","0.0","0.0","48","51","45","8.1","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-04","9.84","0.24","0.1","0.0","44","49","32","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-05","11.41","0.02","0.0","0.0","31","37","29","25.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-06","10.51","0.00","0.0","0.0","37","42","34","19.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-07","4.03","0.00","0.0","0.0","33","38","25","18.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-08","14.54","0.02","0.4","0.0","32","36","19","33.1","45.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-09","6.26","0.00","0.0","0.0","25","45","16","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-10","5.14","0.14","0.0","0.0","47","55","44","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-11","10.29","0.08","0.0","0.0","59","71","53","25.9","36.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-12","11.18","0.00","0.0","0.0","49","62","36","30.0","45.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-13","4.70","0.00","0.0","0.0","39","50","30","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-14","5.14","0.00","0.0","0.0","40","51","34","15.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-15","5.14","0.02","0.0","0.0","41","53","32","23.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-16","19.01","0.04","0.5","0.0","41","51","24","30.0","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-17","8.28","0.02","0.5","1.2","26","29","23","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-18","11.86","0.72","1.4","1.2","30","47","23","30.0","40.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-19","15.21","0.01","0.3","0.0","28","37","15","28.0","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-20","7.61","0.00","0.1","0.0","18","26","13","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-21","4.70","0.00","0.0","0.0","20","24","13","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-22","2.01","0.00","0.0","0.0","20","36","9","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-23","2.46","0.00","0.0","0.0","30","45","19","12.1","15.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-24","7.38","1.04","0.0","0.0","39","44","36","16.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-25","7.61","0.19","0.1","0.0","41","43","33","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-26","10.29","0.03","0.5","1.2","33","33","31","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-27","9.17","0.01","0.0","0.0","33","34","32","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-28","8.95","0.01","0.0","0.0","33","35","31","15.0","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-29","6.93","0.00","0.0","0.0","31","34","25","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-30","2.68","0.00","0.0","0.0","27","33","22","8.1","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-01-31","2.01","0.05","0.3","0.0","32","39","30","6.9","8.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-01","6.04","0.06","0.7","0.0","32","34","30","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-02","12.53","0.03","0.2","0.0","38","54","31","25.9","40.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-03","7.16","0.00","0.0","0.0","48","62","34","17.0","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-04","11.18","0.27","0.0","0.0","54","60","32","21.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-05","9.40","0.33","0.0","0.0","33","36","30","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-06","5.82","0.35","0.0","0.0","36","40","32","17.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-07","13.20","0.36","5.1","3.1","30","32","24","25.1","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-08","6.49","0.02","0.0","2.0","27","32","23","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-09","6.71","0.04","0.0","2.0","31","41","29","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-10","8.72","0.38","0.0","0.0","42","47","39","21.0","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-11","7.61","0.04","0.1","0.0","36","39","32","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-12","5.82","0.41","0.7","0.0","33","36","26","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-13","10.74","0.29","0.5","0.0","33","35","26","29.1","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-14","11.18","0.01","0.2","0.0","23","26","12","23.9","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-15","4.92","0.00","0.0","0.0","19","35","8","15.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-16","5.14","0.00","0.0","0.0","36","40","27","12.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-17","4.92","0.00","0.0","0.0","32","46","21","14.1","21.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-18","10.51","0.03","0.0","0.0","47","51","35","21.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-19","9.84","0.00","0.0","0.0","35","39","25","19.9","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-20","7.16","0.00","0.0","0.0","26","28","16","16.1","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-21","6.26","0.00","0.0","0.0","21","33","11","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-22","8.28","0.00","0.0","0.0","31","46","22","18.1","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-23","7.38","0.00","0.0","0.0","38","51","26","19.9","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-24","5.14","0.00","0.0","0.0","45","54","35","18.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-25","2.68","0.11","0.0","0.0","45","48","41","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-26","6.71","0.50","0.0","0.0","45","49","31","21.0","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-27","16.55","0.07","1.3","0.0","28","31","21","29.1","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-28","12.08","0.00","0.0","0.0","25","32","20","23.9","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-02-29","12.97","0.00","0.0","0.0","24","32","18","21.9","31.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-01","6.26","0.00","0.0","0.0","30","47","19","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-02","10.51","0.05","0.0","0.0","47","57","39","23.9","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-03","8.50","0.58","0.0","0.0","49","56","39","33.1","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-04","10.29","0.00","0.0","0.0","42","53","34","29.1","35.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-05","3.58","0.00","0.0","0.0","38","50","25","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-06","11.86","0.06","0.1","0.0","37","41","29","29.1","34.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-07","9.17","0.00","0.0","0.0","34","42","29","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-08","6.49","0.00","0.0","0.0","41","60","28","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-09","8.95","0.00","0.0","0.0","55","66","46","21.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-10","13.20","0.14","0.0","0.0","54","61","38","25.9","36.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-11","3.36","0.00","0.0","0.0","40","47","37","10.1","12.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-12","4.25","0.00","0.0","0.0","50","64","42","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-13","14.54","0.12","0.0","0.0","55","57","40","33.1","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-14","5.82","0.16","0.7","0.0","40","44","31","14.1","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-15","6.71","0.01","0.2","1.2","37","51","32","14.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-16","6.26","0.07","0.0","0.0","39","47","28","17.0","19.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-17","7.16","0.05","0.0","0.0","43","45","39","16.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-18","7.16","0.75","0.0","0.0","42","56","28","23.0","29.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-19","7.83","0.42","0.0","0.0","54","65","49","16.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-20","15.88","0.90","0.0","0.0","62","72","37","31.1","40.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-21","9.40","0.00","0.0","0.0","35","37","29","19.9","25.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-22","10.07","0.00","0.0","0.0","36","50","28","21.0","28.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-23","9.84","0.23","0.0","0.0","44","48","39","21.0","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-24","5.82","0.00","0.0","0.0","40","44","37","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-25","5.14","0.19","0.0","0.0","45","55","42","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-26","6.04","0.05","0.0","0.0","51","68","36","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-27","4.25","0.17","0.0","0.0","53","58","49","10.1","17.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-28","4.70","0.81","0.0","0.0","58","72","50","21.9","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-29","14.76","0.05","0.0","0.0","67","77","57","35.1","51.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-30","13.20","0.00","0.0","0.0","52","57","41","25.1","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-03-31","4.92","0.02","0.0","0.0","42","46","38","16.1","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-01","8.50","0.04","0.0","0.0","45","53","38","21.9","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-02","13.42","0.00","0.0","0.0","44","58","32","28.0","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-03","12.53","0.00","0.0","0.0","47","60","32","23.9","33.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-04","3.80","0.00","0.0","0.0","48","64","34","12.1","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-05","6.26","0.01","0.0","0.0","53","65","41","15.0","18.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-06","2.91","0.00","0.0","0.0","48","65","35","8.9","11.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-07","4.70","0.12","0.0","0.0","55","64","48","14.1","19.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-08","8.95","0.56","0.0","0.0","60","70","50","59.9","74.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-09","16.78","0.12","0.0","0.0","51","57","34","35.1","45.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-10","17.00","0.02","0.1","0.0","37","43","32","32.0","38.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-11","7.38","0.00","0.0","0.0","41","54","32","17.0","25.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-12","7.61","0.15","0.0","0.0","51","69","39","21.0","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-13","12.30","0.51","0.0","0.0","57","62","40","31.1","42.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-14","8.05","0.00","0.0","0.0","41","44","33","21.0","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-15","9.40","0.04","0.0","0.0","38","48","28","21.0","32.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-16","10.29","0.00","0.0","0.0","35","44","29","23.9","30.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-17","5.59","0.59","0.0","0.0","38","47","29","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-18","10.51","0.08","0.0","0.0","41","49","34","18.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-19","8.95","0.00","0.0","0.0","45","56","34","18.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-20","7.16","0.00","0.0","0.0","48","59","38","16.1","23.0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-21","18.34","0.05","0.0","0.0","47","52","35","35.1","44.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-22","9.40","0.00","0.0","0.0","38","48","29","21.9","27.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-23","5.37","0.15","0.0","0.0","46","61","37","13.0","16.1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-24","8.50","0.02","0.0","0.0","52","66","47","17.0","21.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-25","5.82","0.10","0.0","0.0","53","67","39","14.1","23.9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2020-04-26","7.16","1.19","0.0","0.0","53","56","42","21.0","25.9"
